year,DonorCode,donornamee,col,colname,Row,rowname,RecipientCode,RecipientNameE,regionid,Regionnname,incomegrid,incomegrname,Amount,Defl,NatCur,src,share,odaGNI,currencyname
2019,301,Canada,201,"Grants, Total",,,255,Mali,10003,SouthSahara,10016,LDCs,72.19900383,72.37219266,,dac2a,,,
2019,8,Norway,201,"Grants, Total",,,218,South Africa,10003,SouthSahara,10019,UMICs,5.145177926,5.599838989,,dac2a,,,
2019,12,United Kingdom,201,"Grants, Total",,,660,Nepal,10009,SouthCentralAsia,10016,LDCs,115.5129302,118.280466,,dac2a,,,
2018,61,Slovenia,201,"Grants, Total",,,550,West Bank and Gaza Strip,10011,MiddleEast,10018,LMICs,0.95276562,0.95276562,,dac2a,,,
2019,2,Belgium,204,ODA Gross Loans,,,248,Kenya,10003,SouthSahara,10018,LMICs,6.450754651,6.692972454,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,550,West Bank and Gaza Strip,10011,MiddleEast,10018,LMICs,877.7414761,904.7937333,,dac2a,,,
2019,302,United States,528,Total ODA,910,Unspecified,,,,,,,2866.870796,2840.819136,,dac5,,,
2018,302,United States,201,"Grants, Total",,,660,Nepal,10009,SouthCentralAsia,10016,LDCs,174.52033,174.52033,,dac2a,,,
2018,40,Greece,201,"Grants, Total",,,71,Albania,10010,Europe,10019,UMICs,1.453921244,1.453921244,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,336,Costa Rica,10005,CaribbeanCentralAmerica,10019,UMICs,36.6778619,37.23917364,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,352,Belize,10005,CaribbeanCentralAmerica,10019,UMICs,8.63969356,8.701140344,,dac2a,,,
2018,4,France,201,"Grants, Total",,,580,Yemen,10011,MiddleEast,10016,LDCs,8.897085814,8.897085814,,dac2a,,,
2019,21,Ireland,201,"Grants, Total",,,133,Libya,10002,NorthSahara,10019,UMICs,0.049245494,0.05143209,,dac2a,,,
2018,820,New Zealand,201,"Grants, Total",,,261,Nigeria,10003,SouthSahara,10018,LMICs,0.621285681,0.621285681,,dac2a,,,
2019,918,EU Institutions,201,"Grants, Total",,,845,Nauru,10012,Oceania,10019,UMICs,0.646053957,0.67051837,,dac2a,,,
2019,4,France,201,"Grants, Total",,,765,Timor-Leste,10008,FarEastAsia,10016,LDCs,0.266497114,0.276886543,,dac2a,,,
2018,801,Australia,201,"Grants, Total",,,136,Morocco,10002,NorthSahara,10018,LMICs,0.039407888,0.039407888,,dac2a,,,
2018,11,Switzerland,201,"Grants, Total",,,854,Vanuatu,10012,Oceania,10016,LDCs,0.254739748,0.254739748,,dac2a,,,
2019,7,Netherlands,201,"Grants, Total",,,730,China (People's Republic of),10008,FarEastAsia,10019,UMICs,2.410419008,2.472758029,,dac2a,,,
2019,9,Portugal,201,"Grants, Total",,,139,Tunisia,10002,NorthSahara,10018,LMICs,0.167644688,0.174872384,,dac2a,,,
2019,68,Czech Republic,201,"Grants, Total",,,612,Georgia,10009,SouthCentralAsia,10018,LMICs,3.650560985,3.735130464,,dac2a,,,
2019,75,Hungary,201,"Grants, Total",,,71,Albania,10010,Europe,10019,UMICs,0.720351204,0.742329686,,dac2a,,,
2018,820,New Zealand,201,"Grants, Total",,,550,West Bank and Gaza Strip,10011,MiddleEast,10018,LMICs,0.200606814,0.200606814,,dac2a,,,
2018,50,Spain,201,"Grants, Total",,,136,Morocco,10002,NorthSahara,10018,LMICs,35.98199082,35.98199082,,dac2a,,,
2018,2,Belgium,204,ODA Gross Loans,,,260,Niger,10003,SouthSahara,10016,LDCs,5.208295728,5.208295728,,dac2a,,,
2018,701,Japan,204,ODA Gross Loans,,,342,El Salvador,10005,CaribbeanCentralAmerica,10018,LMICs,2.409743711,2.409743711,,dac2a,,,
2019,6,Italy,201,"Grants, Total",,,136,Morocco,10002,NorthSahara,10018,LMICs,3.39558625,3.55930805,,dac2a,,,
2019,302,United States,201,"Grants, Total",,,285,Uganda,10003,SouthSahara,10016,LDCs,520.378261,511.2683838,,dac2a,,,
2018,4,France,201,"Grants, Total",,,660,Nepal,10009,SouthCentralAsia,10016,LDCs,1.281212633,1.281212633,,dac2a,,,
2018,7,Netherlands,201,"Grants, Total",,,136,Morocco,10002,NorthSahara,10018,LMICs,2.466665278,2.466665278,,dac2a,,,
2019,701,Japan,201,"Grants, Total",,,728,Cambodia,10008,FarEastAsia,10016,LDCs,91.78660431,90.11373208,,dac2a,,,
2018,8,Norway,201,"Grants, Total",,,630,Bhutan,10009,SouthCentralAsia,10016,LDCs,0.096145744,0.096145744,,dac2a,,,
2018,918,EU Institutions,201,"Grants, Total",,,64,Bosnia and Herzegovina,10010,Europe,10019,UMICs,71.72428892,71.72428892,,dac2a,,,
2019,5,Germany,204,ODA Gross Loans,,,85,Ukraine,10010,Europe,10018,LMICs,25.04258586,25.90578957,,dac2a,,,
2019,801,Australia,528,Total ODA,130,"Education, Health & Population",,,,,,,40.56836791,41.12951638,,dac5,,,
2018,9,Portugal,201,"Grants, Total",,,342,El Salvador,10005,CaribbeanCentralAmerica,10018,LMICs,0.014280656,0.014280656,,dac2a,,,
2018,301,Canada,201,"Grants, Total",,,798,"Asia, regional",10007,Asia,10024,UnallocatedIncome,207.0253214,207.0253214,,dac2a,,,
2018,742,Korea,201,"Grants, Total",,,269,Senegal,10003,SouthSahara,10016,LDCs,12.104016,12.104016,,dac2a,,,
2018,801,Australia,201,"Grants, Total",,,273,Somalia,10003,SouthSahara,10016,LDCs,6.887366369,6.887366369,,dac2a,,,
2018,21,Ireland,201,"Grants, Total",,,57,Kosovo,10010,Europe,10018,LMICs,0.200273811,0.200273811,,dac2a,,,
2019,820,New Zealand,201,"Grants, Total",,,463,Venezuela,10006,SouthAmerica,10019,UMICs,1.317523057,1.355227129,,dac2a,,,
2019,12,United Kingdom,528,Total ODA,130,"Education, Health & Population",,,,,,,347.8688937,354.2236786,,dac5,,,
2018,2,Belgium,201,"Grants, Total",,,354,Jamaica,10005,CaribbeanCentralAmerica,10019,UMICs,0.208544789,0.208544789,,dac2a,,,
2018,6,Italy,201,"Grants, Total",,,229,Cameroon,10003,SouthSahara,10018,LMICs,4.352374522,4.352374522,,dac2a,,,
2018,75,Hungary,201,"Grants, Total",,,616,Turkmenistan,10009,SouthCentralAsia,10019,UMICs,0.049007159,0.049007159,,dac2a,,,
2018,76,Poland,201,"Grants, Total",,,645,India,10009,SouthCentralAsia,10018,LMICs,1.334854555,1.334854555,,dac2a,,,
2019,68,Czech Republic,201,"Grants, Total",,,454,Peru,10006,SouthAmerica,10019,UMICs,0.459854433,0.470507495,,dac2a,,,
2019,61,Slovenia,201,"Grants, Total",,,55,Turkey,10010,Europe,10019,UMICs,0.941988246,0.967376788,,dac2a,,,
2019,21,Ireland,528,Total ODA,500,Programme assistance,,,,,,,0.293756073,0.306560609,,dac5,,,
2018,4,France,201,"Grants, Total",,,71,Albania,10010,Europe,10019,UMICs,5.649682058,5.649682058,,dac2a,,,
2019,701,Japan,201,"Grants, Total",,,1028,"Middle Africa, regional",10003,SouthSahara,10024,UnallocatedIncome,0.315789,0.310033534,,dac2a,,,
2019,6,Italy,204,ODA Gross Loans,,,259,Mozambique,10003,SouthSahara,10016,LDCs,8.977339237,9.410191187,,dac2a,,,
2019,3,Denmark,201,"Grants, Total",,,282,Tanzania,10003,SouthSahara,10016,LDCs,44.81902235,46.71249269,,dac2a,,,
2019,68,Czech Republic,201,"Grants, Total",,,431,Brazil,10006,SouthAmerica,10019,UMICs,0.050775933,0.051952217,,dac2a,,,
2018,18,Finland,201,"Grants, Total",,,613,Kazakhstan,10009,SouthCentralAsia,10019,UMICs,0.047758574,0.047758574,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,225,Angola,10003,SouthSahara,10016,LDCs,83.34604946,83.74592296,,dac2a,,,
2019,6,Italy,201,"Grants, Total",,,225,Angola,10003,SouthSahara,10016,LDCs,1.920767752,2.01337961,,dac2a,,,
2019,68,Czech Republic,201,"Grants, Total",,,615,Tajikistan,10009,SouthCentralAsia,10018,LMICs,0.049885614,0.051041272,,dac2a,,,
2019,69,Slovak Republic,201,"Grants, Total",,,55,Turkey,10010,Europe,10019,UMICs,1.89569,1.947831361,,dac2a,,,
2019,69,Slovak Republic,201,"Grants, Total",,,612,Georgia,10009,SouthCentralAsia,10018,LMICs,0.62245,0.639570621,,dac2a,,,
2019,820,New Zealand,201,"Grants, Total",,,238,Ethiopia,10003,SouthSahara,10016,LDCs,4.452343742,4.579758202,,dac2a,,,
2019,1,Austria,201,"Grants, Total",,,269,Senegal,10003,SouthSahara,10016,LDCs,0.993059263,1.03026303,,dac2a,,,
2019,6,Italy,201,"Grants, Total",,,589,"Middle East, regional",10011,MiddleEast,10024,UnallocatedIncome,3.62366364,3.798382433,,dac2a,,,
2019,11,Switzerland,201,"Grants, Total",,,617,Uzbekistan,10009,SouthCentralAsia,10018,LMICs,3.552271081,3.58426614,,dac2a,,,
2019,12,United Kingdom,201,"Grants, Total",,,446,Guyana,10006,SouthAmerica,10019,UMICs,2.576271315,2.637995341,,dac2a,,,
2019,801,Australia,201,"Grants, Total",,,573,Syrian Arab Republic,10011,MiddleEast,10018,LMICs,24.78490672,25.80078207,,dac2a,,,
2019,20001,Total DAC Countries,204,ODA Gross Loans,,,55,Turkey,10010,Europe,10019,UMICs,341.2223278,349.5324268,,dac2a,,,
2019,50,Spain,528,Total ODA,400,Multisector,,,,,,,107.2278164,110.1992695,,dac5,,,
2019,68,Czech Republic,528,Total ODA,300,Production,,,,,,,5.450846395,5.512472741,,dac5,,,
2018,2,Belgium,201,"Grants, Total",,,336,Costa Rica,10005,CaribbeanCentralAmerica,10019,UMICs,0.046586829,0.046586829,,dac2a,,,
2019,701,Japan,201,"Grants, Total",,,540,Iran,10011,MiddleEast,10019,UMICs,17.51313352,17.19394495,,dac2a,,,
2018,5,Germany,204,ODA Gross Loans,,,798,"Asia, regional",10007,Asia,10024,UnallocatedIncome,75.3256421,75.3256421,,dac2a,,,
2018,50,Spain,204,ODA Gross Loans,,,454,Peru,10006,SouthAmerica,10019,UMICs,2.078034191,2.078034191,,dac2a,,,
2019,302,United States,528,Total ODA,140,Other Social Infrastructure,,,,,,,390.251242,387.2222728,,dac5,,,
2019,1,Austria,201,"Grants, Total",,,1027,"Eastern Africa, regional",10003,SouthSahara,10024,UnallocatedIncome,0.418998175,0.434695436,,dac2a,,,
2019,918,EU Institutions,201,"Grants, Total",,,265,Zimbabwe,10003,SouthSahara,10017,OtherLICs,52.99622747,55.00305919,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,856,Niue,10012,Oceania,10019,UMICs,18.21883124,18.75891432,,dac2a,,,
2019,301,Canada,528,Total ODA,120,"Education, Health & Population",,,,,,,223.3226013,223.6006104,,dac5,,,
2018,9,Portugal,201,"Grants, Total",,,261,Nigeria,10003,SouthSahara,10018,LMICs,0.018908297,0.018908297,,dac2a,,,
2018,12,United Kingdom,201,"Grants, Total",,,640,Sri Lanka,10009,SouthCentralAsia,10018,LMICs,11.29687673,11.29687673,,dac2a,,,
2018,20001,Total DAC Countries,201,"Grants, Total",,,861,Palau,10012,Oceania,10019,UMICs,83.51172069,83.51172069,,dac2a,,,
2019,820,New Zealand,528,Total ODA,160,Other Social Infrastructure,,,,,,,7.797265534,7.862922463,,dac5,,,
2019,8,Norway,201,"Grants, Total",,,765,Timor-Leste,10008,FarEastAsia,10016,LDCs,0.544973064,0.593130394,,dac2a,,,
2018,302,United States,201,"Grants, Total",,,625,Afghanistan,10009,SouthCentralAsia,10016,LDCs,922.04917,922.04917,,dac2a,,,
2018,701,Japan,201,"Grants, Total",,,377,Antigua and Barbuda,10005,CaribbeanCentralAmerica,10019,UMICs,2.169076168,2.169076168,,dac2a,,,
2019,50,Spain,528,Total ODA,200,Economic Infrastructure,,,,,,,42.74363232,43.98620674,,dac5,,,
2018,8,Norway,201,"Grants, Total",,,288,Zambia,10003,SouthSahara,10016,LDCs,9.865257658,9.865257658,,dac2a,,,
2019,1,Austria,201,"Grants, Total",,,745,Lao People's Democratic Republic,10008,FarEastAsia,10016,LDCs,0.654955301,0.67949241,,dac2a,,,
2019,4,France,201,"Grants, Total",,,130,Algeria,10002,NorthSahara,10019,UMICs,126.9212785,131.8693228,,dac2a,,,
2018,1,Austria,201,"Grants, Total",,,266,Rwanda,10003,SouthSahara,10016,LDCs,0.337974153,0.337974153,,dac2a,,,
2019,40,Greece,201,"Grants, Total",,,617,Uzbekistan,10009,SouthCentralAsia,10018,LMICs,0.000232251,0.000242956,,dac2a,,,
2018,701,Japan,201,"Grants, Total",,,260,Niger,10003,SouthSahara,10016,LDCs,12.35926136,12.35926136,,dac2a,,,
2019,742,Korea,201,"Grants, Total",,,239,Gabon,10003,SouthSahara,10019,UMICs,0.356734,0.380168819,,dac2a,,,
2018,701,Japan,204,ODA Gross Loans,,,64,Bosnia and Herzegovina,10010,Europe,10019,UMICs,43.17096042,43.17096042,,dac2a,,,
2019,20001,Total DAC Countries,204,ODA Gross Loans,,,358,Mexico,10005,CaribbeanCentralAmerica,10019,UMICs,392.3001946,405.9649406,,dac2a,,,
2019,4,France,201,"Grants, Total",,,235,Democratic Republic of the Congo,10003,SouthSahara,10016,LDCs,21.45631116,22.29278853,,dac2a,,,
2018,701,Japan,201,"Grants, Total",,,859,Marshall Islands,10012,Oceania,10019,UMICs,4.073651295,4.073651295,,dac2a,,,
2018,21,Ireland,201,"Grants, Total",,,640,Sri Lanka,10009,SouthCentralAsia,10018,LMICs,0.119213443,0.119213443,,dac2a,,,
2019,18,Finland,204,ODA Gross Loans,,,389,"Caribbean & Central America, regional",10005,CaribbeanCentralAmerica,10024,UnallocatedIncome,0.941249794,0.972123172,,dac2a,,,
2018,12,United Kingdom,201,"Grants, Total",,,635,Myanmar,10009,SouthCentralAsia,10016,LDCs,133.7567328,133.7567328,,dac2a,,,
2019,918,EU Institutions,528,Total ODA,300,Production,,,,,,,1915.937603,1943.525979,,dac5,,,
2019,4,France,201,"Grants, Total",,,614,Kyrgyzstan,10009,SouthCentralAsia,10018,LMICs,0.63428611,0.659013845,,dac2a,,,
2018,8,Norway,201,"Grants, Total",,,249,Lesotho,10003,SouthSahara,10016,LDCs,0.380629149,0.380629149,,dac2a,,,
2018,301,Canada,201,"Grants, Total",,,336,Costa Rica,10005,CaribbeanCentralAmerica,10019,UMICs,1.091294402,1.091294402,,dac2a,,,
2018,742,Korea,201,"Grants, Total",,,451,Paraguay,10006,SouthAmerica,10019,UMICs,14.047631,14.047631,,dac2a,,,
2018,801,Australia,201,"Grants, Total",,,259,Mozambique,10003,SouthSahara,10016,LDCs,1.577528137,1.577528137,,dac2a,,,
2018,918,EU Institutions,201,"Grants, Total",,,285,Uganda,10003,SouthSahara,10016,LDCs,94.73092175,94.73092175,,dac2a,,,
2018,76,Poland,1160,Grant equivalents,1010,I. Official Development Assistance (ODA) (I.A + I.B),,,,,,,766.04,766.04,2766.476856,dac1,31.973526,0.135981,* Polish zloty
2018,69,Slovak Republic,201,"Grants, Total",,,728,Cambodia,10008,FarEastAsia,10016,LDCs,0.0576,0.0576,,dac2a,,,
2018,301,Canada,201,"Grants, Total",,,383,Saint Lucia,10005,CaribbeanCentralAmerica,10019,UMICs,0.339324573,0.339324573,,dac2a,,,
2019,68,Czech Republic,201,"Grants, Total",,,86,Belarus,10010,Europe,10019,UMICs,0.661937282,0.677271827,,dac2a,,,
2019,75,Hungary,201,"Grants, Total",,,614,Kyrgyzstan,10009,SouthCentralAsia,10018,LMICs,0.649336291,0.669148052,,dac2a,,,
2019,701,Japan,1160,Grant equivalents,1010,I. Official Development Assistance (ODA) (I.A + I.B),,,,,,,15587.66,15303.56448,1699770.414,dac1,75.660041,0.295971,* Japanese yen
2019,742,Korea,201,"Grants, Total",,,349,Haiti,10005,CaribbeanCentralAmerica,10016,LDCs,2.855955,3.043570388,,dac2a,,,
2019,742,Korea,201,"Grants, Total",,,1032,"Central America, regional",10005,CaribbeanCentralAmerica,10024,UnallocatedIncome,0.128723,0.137179161,,dac2a,,,
2019,18,Finland,201,"Grants, Total",,,635,Myanmar,10009,SouthCentralAsia,10016,LDCs,15.76985149,16.28710906,,dac2a,,,
2018,20001,Total DAC Countries,201,"Grants, Total",,,136,Morocco,10002,NorthSahara,10018,LMICs,438.6959073,438.6959073,,dac2a,,,
2018,20001,Total DAC Countries,204,ODA Gross Loans,,,266,Rwanda,10003,SouthSahara,10016,LDCs,19.79866147,19.79866147,,dac2a,,,
2018,20001,Total DAC Countries,204,ODA Gross Loans,,,738,Indonesia,10008,FarEastAsia,10018,LMICs,2150.265187,2150.265187,,dac2a,,,
2018,68,Czech Republic,201,"Grants, Total",,,269,Senegal,10003,SouthSahara,10016,LDCs,0.158923459,0.158923459,,dac2a,,,
2019,801,Australia,201,"Grants, Total",,,440,Ecuador,10006,SouthAmerica,10019,UMICs,0.036457713,0.037952029,,dac2a,,,
2018,11,Switzerland,201,"Grants, Total",,,252,Madagascar,10003,SouthSahara,10016,LDCs,4.146576337,4.146576337,,dac2a,,,
2019,20,Iceland,528,Total ODA,998,Unspecified,,,,,,,0.748187632,0.785153454,,dac5,,,
2019,22,Luxembourg,528,Total ODA,700,Humanitarian Aid,,,,,,,60.45781247,61.21151673,,dac5,,,
2018,1,Austria,201,"Grants, Total",,,248,Kenya,10003,SouthSahara,10018,LMICs,7.986388871,7.986388871,,dac2a,,,
2018,801,Australia,201,"Grants, Total",,,665,Pakistan,10009,SouthCentralAsia,10018,LMICs,44.08694398,44.08694398,,dac2a,,,
2019,75,Hungary,528,Total ODA,300,Production,,,,,,,8.607468085,8.69874454,,dac5,,,
2019,8,Norway,201,"Grants, Total",,,753,Mongolia,10008,FarEastAsia,10018,LMICs,0.184492783,0.200795754,,dac2a,,,
2019,12,United Kingdom,201,"Grants, Total",,,257,Mauritius,10003,SouthSahara,10019,UMICs,2.56498556,2.626439195,,dac2a,,,
2018,8,Norway,201,"Grants, Total",,,55,Turkey,10010,Europe,10019,UMICs,7.569454688,7.569454688,,dac2a,,,
2018,18,Finland,201,"Grants, Total",,,660,Nepal,10009,SouthCentralAsia,10016,LDCs,16.7105973,16.7105973,,dac2a,,,
2018,76,Poland,201,"Grants, Total",,,244,Guinea-Bissau,10003,SouthSahara,10016,LDCs,0.004430415,0.004430415,,dac2a,,,
2018,10,Sweden,201,"Grants, Total",,,610,Armenia,10009,SouthCentralAsia,10018,LMICs,1.488725099,1.488725099,,dac2a,,,
2018,20001,Total DAC Countries,201,"Grants, Total",,,615,Tajikistan,10009,SouthCentralAsia,10018,LMICs,142.2851068,142.2851068,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,660,Nepal,10009,SouthCentralAsia,10016,LDCs,509.4653543,515.668634,,dac2a,,,
2019,7,Netherlands,201,"Grants, Total",,,287,Burkina Faso,10003,SouthSahara,10016,LDCs,2.294429643,2.35376891,,dac2a,,,
2019,11,Switzerland,201,"Grants, Total",,,451,Paraguay,10006,SouthAmerica,10019,UMICs,0.664997988,0.670987578,,dac2a,,,
2018,68,Czech Republic,201,"Grants, Total",,,745,Lao People's Democratic Republic,10008,FarEastAsia,10016,LDCs,0.069449963,0.069449963,,dac2a,,,
2019,701,Japan,204,ODA Gross Loans,,,63,Serbia,10010,Europe,10019,UMICs,25.31741873,24.85599185,,dac2a,,,
2018,801,Australia,201,"Grants, Total",,,275,Namibia,10003,SouthSahara,10019,UMICs,0.300070023,0.300070023,,dac2a,,,
2019,68,Czech Republic,201,"Grants, Total",,,259,Mozambique,10003,SouthSahara,10016,LDCs,0.231127116,0.236481443,,dac2a,,,
2018,918,EU Institutions,201,"Grants, Total",,,385,Montserrat,10005,CaribbeanCentralAmerica,10019,UMICs,6.818706479,6.818706479,,dac2a,,,
2018,20001,Total DAC Countries,201,"Grants, Total",,,340,Dominican Republic,10005,CaribbeanCentralAmerica,10019,UMICs,84.19742354,84.19742354,,dac2a,,,
2018,20001,Total DAC Countries,204,ODA Gross Loans,,,610,Armenia,10009,SouthCentralAsia,10018,LMICs,96.88535309,96.88535309,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,244,Guinea-Bissau,10003,SouthSahara,10016,LDCs,31.15787577,32.09891203,,dac2a,,,
2018,5,Germany,201,"Grants, Total",,,251,Liberia,10003,SouthSahara,10016,LDCs,33.28009861,33.28009861,,dac2a,,,
2018,5,Germany,201,"Grants, Total",,,740,Democratic People's Republic of Korea,10008,FarEastAsia,10017,OtherLICs,3.19835048,3.19835048,,dac2a,,,
2018,10,Sweden,201,"Grants, Total",,,765,Timor-Leste,10008,FarEastAsia,10016,LDCs,0.432283048,0.432283048,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,278,Sudan,10003,SouthSahara,10016,LDCs,639.0504729,645.5913974,,dac2a,,,
2019,302,United States,201,"Grants, Total",,,555,Lebanon,10011,MiddleEast,10019,UMICs,238.738892,234.5594669,,dac2a,,,
2019,68,Czech Republic,201,"Grants, Total",,,769,Viet Nam,10008,FarEastAsia,10018,LMICs,0.059179411,0.060550371,,dac2a,,,
2018,820,New Zealand,201,"Grants, Total",,,889,"Oceania, regional",10012,Oceania,10024,UnallocatedIncome,107.6023077,107.6023077,,dac2a,,,
2019,742,Korea,201,"Grants, Total",,,259,Mozambique,10003,SouthSahara,10016,LDCs,8.582837,9.146666714,,dac2a,,,
2018,5,Germany,204,ODA Gross Loans,,,610,Armenia,10009,SouthCentralAsia,10018,LMICs,86.2633774,86.2633774,,dac2a,,,
2019,12,United Kingdom,528,Total ODA,110,"Education, Health & Population",,,,,,,496.1142236,503.4438807,,dac5,,,
2019,302,United States,201,"Grants, Total",,,232,Chad,10003,SouthSahara,10016,LDCs,65.559423,64.41172269,,dac2a,,,
2019,50,Spain,201,"Grants, Total",,,555,Lebanon,10011,MiddleEast,10019,UMICs,11.63187337,12.07534927,,dac2a,,,
2018,18,Finland,201,"Grants, Total",,,260,Niger,10003,SouthSahara,10016,LDCs,0.343703234,0.343703234,,dac2a,,,
2018,6,Italy,204,ODA Gross Loans,,,342,El Salvador,10005,CaribbeanCentralAmerica,10018,LMICs,4.720878083,4.720878083,,dac2a,,,
2019,11,Switzerland,204,ODA Gross Loans,,,998,"Developing countries, unspecified",9998,DevCountriesUnspec,10024,UnallocatedIncome,30.18716039,30.45905405,,dac2a,,,
2018,20001,Total DAC Countries,204,ODA Gross Loans,,,745,Lao People's Democratic Republic,10008,FarEastAsia,10016,LDCs,85.46570042,85.46570042,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,573,Syrian Arab Republic,10011,MiddleEast,10018,LMICs,2337.095943,2387.520091,,dac2a,,,
2019,3,Denmark,201,"Grants, Total",,,279,South Sudan,10003,SouthSahara,10016,LDCs,12.81350462,13.35483706,,dac2a,,,
2019,5,Germany,201,"Grants, Total",,,283,Togo,10003,SouthSahara,10016,LDCs,30.46895504,31.51920261,,dac2a,,,
2019,18,Finland,201,"Grants, Total",,,289,"South of Sahara, regional",10003,SouthSahara,10024,UnallocatedIncome,13.14570953,13.57689417,,dac2a,,,
2018,22,Luxembourg,201,"Grants, Total",,,613,Kazakhstan,10009,SouthCentralAsia,10019,UMICs,0.100229163,0.100229163,,dac2a,,,
2018,12,United Kingdom,201,"Grants, Total",,,225,Angola,10003,SouthSahara,10016,LDCs,0.598489144,0.598489144,,dac2a,,,
2019,20001,Total DAC Countries,201,"Grants, Total",,,227,Botswana,10003,SouthSahara,10019,UMICs,55.85073937,55.25678866,,dac2a,,,
2019,301,Canada,201,"Grants, Total",,,383,Saint Lucia,10005,CaribbeanCentralAmerica,10019,UMICs,0.652042451,0.653606551,,dac2a,,,
2018,4,France,201,"Grants, Total",,,260,Niger,10003,SouthSahara,10016,LDCs,49.70651679,49.70651679,,dac2a,,,
2019,10,Sweden,201,"Grants, Total",,,740,Democratic People's Republic of Korea,10008,FarEastAsia,10017,OtherLICs,4.425981662,4.684178202,,dac2a,,,
2019,11,Switzerland,201,"Grants, Total",,,764,Thailand,10008,FarEastAsia,10019,UMICs,0.755921715,0.762730249,,dac2a,,,
2018,8,Norway,201,"Grants, Total",,,289,"South of Sahara, regional",10003,SouthSahara,10024,UnallocatedIncome,101.1594796,101.1594796,,dac2a,,,
2019,18,Finland,201,"Grants, Total",,,665,Pakistan,10009,SouthCentralAsia,10018,LMICs,0.04716439,0.048711402,,dac2a,,,
